Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,cleansing_tweets
Nih beneran admin akun resmi? ?? Coba donk pak USER kasih training dulu ttg ekonomi biar gak asal tweet. Admin goblok mempengaruhi citra partai loh ??,1,1,0,1,0,0,0,0,1,0,1,0,nih benaran admin akun resmi coba dong pak kasih training dulu tentang ekonomi biar tidak asal twit admin goblok mempengaruhi citra partai lah
RT USER: Bangsat bajingan ini udah diciduk.\nMampuss!!!!!!!!!! URL,1,1,1,0,0,0,0,0,1,1,0,0,bangsat bajingan ini sudah diciduk mampus uniform resource locator
Alquran hanya kitab sampah beraroma darah & air mani Bung Tifatul,1,1,0,1,1,0,0,1,0,0,1,0,alquran hanya kitab sampah beraroma darah air mani bung tifatul
"Secara objektif harus diakui peluang Anies jadi Presiden 2019-2024 lebih besar dibanding jadi wapres jika duet dgn Prabowo\n\nKita akui Prabowo lemah dalam mengamankan diri dari serangan fitnah, penyusupan, penggembosan dan pengkhianatan\n\nPrabowo juga",1,0,1,0,0,0,0,0,1,1,0,0,secara objektif harus diakui peluang anies jadi presiden 2019 2024 lebih besar dibanding jadi wakil presiden jika duet dengan prabowo kita akui prabowo lemah dalam mengamankan diri dari serangan fitnah penyusupan penggembosan dan pengkhianatan prabowo juga
??????; Ayak2 wae ; #2019GantiPresiden,1,0,1,0,0,0,0,0,1,1,0,0,ayak ayak saja 2019 ganti presiden
RT USER: Posisi begini .. mantep ... yo #coli #kontol #gay URL,0,1,0,0,0,0,0,0,0,0,0,0,posisi begini mantap iya coli kontol gay uniform resource locator
USER Siap menangkan jokowi 2019...biar kaum sumbu pendek makin kejang kejang,1,1,0,1,0,0,0,0,1,0,1,0,siap menangkan jokowi 2019 biar kaum sumbu pendek makin kejang kejang
permusyawaratan perwakilan yang berintikan musyawarah untuk mufakat secara gotong royong diantara semua kekuatan nasional yang progresif revolusioner dengan berporoskan nasakom dengan ciri:\nDominasi Presiden\nTerbatasnya peran partai politik\nBerkembang,0,0,0,0,0,0,0,0,0,0,0,0,permusyawaratan perwakilan yang berintikan musyawarah untuk mufakat secara gotong royong diantara semua kekuatan nasional yang progresif revolusioner dengan berporoskan nasakom dengan ciri dominasi presiden terbatasnya peran partai politik berkembang
Cagub Lampung dan Keberpihakan Pertanian,0,0,0,0,0,0,0,0,0,0,0,0,calon gubernur lampung dan keberpihakan pertanian
USER Najis slek gara gara majalah gaul',0,1,0,0,0,0,0,0,0,0,0,0,najis bermusuhan gara gara majalah gaul
Gubernur rasa presiden,0,0,0,0,0,0,0,0,0,0,0,0,gubernur rasa presiden
USER Jika presiden Jokowi tidak memenuhi ke butuhkan rakyat yg masih belum sampai 1periode.lalu presiden yg mana yg bisa memenuhi ke butuhan rakyat....?,0,0,0,0,0,0,0,0,0,0,0,0,jika presiden jokowi tidak memenuhi ke butuhkan rakyat yang masih belum sampai satu periode lalu presiden yang mana yang bisa memenuhi ke butuhkan rakyat
"SEMUA ULAMA, KIYAYI, USTADZ, GURU MENGAJI, IMAM, KHATIB FAN DA'I ITU ADALAH BANGSAT TUKANG TIPU...",1,1,0,1,1,0,0,0,0,0,1,0,semua ulama kiai ustaz guru mengaji imam khatib fan dan itu adalah bangsat tukang tipu
USER USER - Kalo kalian punya uang sebanyak itu Knp ga bantu pemerintah ?\n- Knp ga beli saham freeport ?\nKalianlah Yg sebenarnya antek aseng asing anti INDONESIA..',1,0,0,1,0,0,0,0,1,0,1,0,kalau kalian punya uang sebanyak itu kenapa tidak bantu pemerintah kenapa tidak beli saham freeport kalianlah yang sebenarnya antek asing asing anti indonesia
"AB: suka tiba-tiba ngomong kasar, masi susah mengontrol emosi.",0,0,0,0,0,0,0,0,0,0,0,0,ab suka tiba tiba berbicara kasar masih susah mengontrol emosi
"Azan di TV tak layak tonton, menyerukan nyembah2 Allah SWT dungu & biadab, smua acara Islam tak layak tonton, MENIPU",1,1,0,1,1,0,0,0,0,0,1,0,azan di televisi tak layak tonton menyerukan menyembah nyembah allah subhanahu wa taala dungu biadab semua acara islam tak layak tonton menipu
PROFESI APA YANG COCOK SAMA AYAM?\n\npecun',0,1,0,0,0,0,0,0,0,0,0,0,profesi apa yang cocok sama ayam pecun
RT USER: CENGENG LU TAI URL,1,1,1,0,0,0,0,0,1,1,0,0,cengeng kamu tai uniform resource locator
"USER Dia bodoh gila, pi baca tweet2 dia semua masalah sial'",1,1,1,0,0,0,1,0,0,1,0,0,dia bodoh gila pi baca tweet tweet dia semua masalah sial
"Pendukung Jokowi : 3. Klo dia Pribumi berarti dia jongos cina, pengkhianat Bangsa. 4. Komunis",1,1,0,1,0,1,0,0,0,0,1,0,pendukung jokowi kalau dia pribumi berarti dia jongos cina penghianat bangsa komunis
Setuju! Bubarkan KPK! Angkat USER jadi Ketua Badan Pemberantasan Korupsi berikutnya!!! URL,1,0,0,1,0,0,0,0,1,0,0,1,setuju bubarkan komisi pemberantasan korupsi angkat jadi ketua badan pemberantasan korupsi berikutnya uniform resource locator
Tawuran itu bukan budaya bangsa INDONESIA,0,0,0,0,0,0,0,0,0,0,0,0,tawuran itu bukan budaya bangsa indonesia
Sylvi keliatan bloonnya #DebatFinalPilkadaJKT,1,1,1,0,0,0,0,0,1,1,0,0,sylvi kelihatan beloonnya debat final pemilihan kepala daerah jakarta
USER USER USER USER Halah bacot kau anti aseng tapi ngimpor juga dari cina. wakakakak jilat pantat.',1,1,1,0,0,0,0,0,1,1,0,0,alah bacot kamu anti asing tapi mengimpor juga dari cina wkwk jilat pantat
RT USER: Jaga gf nie ibarat kita jaga kebun. Kena tengok selalu kalau tk tengok takut nanti tiba tiba tersodok dek babi. You know b\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0,jaga gf nih ibarat kita jaga kebun kena tengok selalu kalau tk tengok takut nanti tiba tiba tersodok dek babi kamu know
"USER USER Kan udah biasa ?\nKecuali kl dr kontra Jokowi, jgnkan baliho yg MEMBUNUH...\nKentutnya aja kl kecium&amp;nyenggol idung cebong bs PIRAL sebulan penuh \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1,1,1,0,0,0,0,0,1,1,0,0,kan sudah biasa kecuali kalau dari kontra jokowi jangankan baliho yang membunuh kentutnya saja kalau kecium amp menyenggol hidung cebong bisa viral sebulan penuh
beneran sinting itu orang huf',1,1,1,0,0,0,1,0,0,1,0,0,benaran sinting itu orang duh
Bahas kucing jilatin titit kenapa kamu gembira banget? Dasar mesoom USER',0,1,0,0,0,0,0,0,0,0,0,0,bahas kucing jilati titit kenapa kamu gembira banget dasar mesum
USER USER woy goblog gw ngakak=))',0,1,0,0,0,0,0,0,0,0,0,0,oi goblok gue tertawa
#lawangsewu merupakan landmark Kota Semarang yang paling dikenal para turis baik lokal maupun asing',0,0,0,0,0,0,0,0,0,0,0,0,lawang sewu merupakan landmark kota semarang yang paling dikenal para turis baik lokal maupun asing
USER Rezim anti islam ... benar kan ! Gak bs dipungkiri lg ..,1,0,1,0,1,0,0,0,0,1,0,0,rezim anti islam benar kan tidak bisa dipungkiri lagi
Boleh bodo tgk taik manusia ni \xf0\x9f\x98\x86 URL,1,1,1,0,0,0,0,0,1,1,0,0,boleh bodoh tegak tai manusia nih uniform resource locator
USER pasti ini ulah pasukan nasi kotak.. hmm',0,0,0,0,0,0,0,0,0,0,0,0,pasti ini ulah pasukan nasi kotak hem
Fadli Zon: Bab Tentang King Maker Sudah Tertutup Ã¢?? FAJAR Ã¢?? USER,0,0,0,0,0,0,0,0,0,0,0,0,fadli zon bab tentang raja maker sudah tertutup fajar
"USER &lt; kalau mau lebih pusing sih da vinci code dan antek anteknya. Tapi gak apa apa, The Red Sparrow juga asik. &gt;'",0,0,0,0,0,0,0,0,0,0,0,0,lt kalau mau lebih pusing sih dan vinci code dan antek anteknya tapi tidak apa apa the red sparrow juga asyik begitu
"USER Menyerah sebelum berperang, cupu!'",1,1,1,0,0,0,0,0,1,1,0,0,menyerah sebelum berperang cupu
"USER USER USER USER USER USER USER Wanita tulen pastinya \xf0\x9f\x98\x8d \xf0\x9f\x92\x83\xf0\x9f\x92\x83\nSoalnya ska bka YT, kan pernah trending di YT tuh ttng transgender \xf0\x9f\x99\x8a jdi tau wkw",0,0,0,0,0,0,0,0,0,0,0,0,wanita tulen pastinya soalnya suka buka yt kan pernah mengetren di yt itu tentang transgender jadi tau wkwk
"hm tercyduk kan luh, bangsad.'",1,1,1,0,0,0,0,0,1,1,0,0,hem terciduk kan kamu bangsat
USER USER USER Ucapan yang gak penting untuk di dengar... Bikin indonesia gak maju...,1,0,1,0,0,0,0,0,1,1,0,0,ucapan yang tidak penting untuk di dengar bikin indonesia tidak maju
USER Enak ga di bom balik?',0,0,0,0,0,0,0,0,0,0,0,0,enak tidak di bom balik
USER USER Eh bencong gak usah fitnah fitnah luh ya',1,1,1,0,0,0,0,1,0,1,0,0,eh bencong tidak usah fitnah fitnah kamu ya
USER USER USER Liat onta dinamani langsung nyerbu tempat wisatanya sekaliaan pengen wisata gratisss hhhh',0,0,0,0,0,0,0,0,0,0,0,0,lihat onta dinamai langsung menyerbu tempat wisatanya sekalian ingin wisata gratis hhhh
USER Goblok:(',1,1,1,0,0,0,0,0,1,1,0,0,goblok
"USER Termasuk yg harus dinusantarakan perkebunan sawit. Pengelolaan lahan oleh asing. Freefort. Newmont, indosat, dan saham saham yg pemiliknya 50% asing'",0,0,0,0,0,0,0,0,0,0,0,0,termasuk yang harus dinusantarakan perkebunan sawit pengelolaan lahan oleh asing freeport newmont indosat dan saham saham yang pemiliknya 50 asing
"Usir dubes Myanmar dari Indonesia, tanah air negeri ini haram untuk mereka. Dan teruntuk saudaraku ummat Budha... URL",1,0,0,1,1,1,0,0,0,0,0,1,usir duta besar myanmar dari indonesia tanah air negeri ini haram untuk mereka dan teruntuk saudaraku umat buddha uniform resource locator
RT USER Putra Daerah pada kemana? masa Siliwangi mau di ganti Ondel Ondel pak USER serius....,1,0,1,0,0,0,0,0,1,1,0,0,putra daerah pada kemana masa siliwangi mau di ganti ondel ondel pak serius
"Jelang pilkada, ini yang jadi perhatian Gubernur Kalteng",0,0,0,0,0,0,0,0,0,0,0,0,jelang pilihan kepala daerah ini yang jadi perhatian gubernur kalimantan tengah
USER USER Banyak kacung kacung yg mulai menampakan diri membela majikanya yg china keparat utk tidak di proses hukum...kacung pada cari muka',1,1,0,1,0,1,0,0,0,0,1,0,banyak kacung kacung yang mulai menampakkan diri membela majikannya yang cina keparat untuk tidak di proses hukum kacung pada cari muka
"USER USER USER USER USER Lah iya juga, perlu lah itu diselidik\nJarang ada yg ""sengaja follow"" akun tuyul tnpa alasan \xf0\x9f\x98\x81'",0,1,0,0,0,0,0,0,0,0,0,0,lah iya juga perlu lah itu diselidik jarang ada yang sengaja follow akun tuyul tanpa alasan
Guru Privat di Jakut TK SD SMP SMA UN Simak UI SBMPTN - Matematika Fisika Kimia Biologi Akuntansi Ekonomi...,0,0,0,0,0,0,0,0,0,0,0,0,guru privat di jakarta utara tk sekolah dasar sampai sama ujian nasional simak oi seleksi bersama masuk perguruan tinggi negeri matematika fisika kimia biologi akuntansi ekonomi
"Saya pribumi, Kristen dan mendukung Ahok. Tapi saya paling anti dengan manusia2 bodoh dan goblok seperti Steven Hadisurya Sulistyo.",1,1,1,0,0,0,0,0,1,1,0,0,saya pribumi kristen dan mendukung ahok tapi saya paling anti dengan manusia manusia bodoh dan goblok seperti steven hadisurya sulistyo
USER renjun yang dari cina bukan sih?',0,0,0,0,0,0,0,0,0,0,0,0,renjun yang dari cina bukan sih
"USER USER Klo menganggapnya gak enak/haram, brarti dia kafir. Fix!'",1,0,1,0,0,0,0,0,1,1,0,0,kalau menganggapnya tidak enak haram berarti dia kafir fix
Penyelenggaraan pameran Adiwastra Nusantara membuktikan kehadirannya sebagai penggiat produk budaya kreasi Indonesia diterima dan secara konsisten berupaya mengangkat sekaligus...,0,0,0,0,0,0,0,0,0,0,0,0,penyelenggaraan pameran adiwastra nusantara membuktikan kehadirannya sebagai penggiat produk budaya kreasi indonesia diterima dan secara konsisten berupaya mengangkat sekaligus
RT USER Goreng trs zon...yg penting demi naikin nilai prabowo apapun hajar saja...tabrak saja ...,1,0,1,0,0,0,0,0,1,1,0,0,goreng terus zon yang penting demi naikan nilai prabowo apapun hajar saja tabrak saja
"Momentum Pembacaan Dukungan Kiai / Ulama Lampung ke Panglima Santri USER , Senin 9 April; ; #JokowiCakImin; #PoskoJOIN; ; USER USER USER USER USER",0,0,0,0,0,0,0,0,0,0,0,0,momentum pembacaan dukungan kiai ulama lampung ke panglima santri senin april jokowi cak imin posko join
Panwaslu Garut Terima Puluhan Aduan Pelanggaran Pilkada,0,0,0,0,0,0,0,0,0,0,0,0,panitia pengawas pemilu garut terima puluhan aduan pelanggaran pilihan kepala daerah
bisa ga sih aku gak geblek sehari aja hjshshshhshh',0,1,0,0,0,0,0,0,0,0,0,0,bisa tidak sih aku tidak geblek sehari saja haha
"#Pemimpinkafir kepada ulama saja berani menghardik, apalagi kepada Anda rakyat biasa. #tolakpemimpinkafir #stopkriminalisasiulama",1,0,1,0,1,0,0,0,0,1,0,0,pemimpin kafir kepada ulama saja berani menghardik apalagi kepada anda rakyat biasa tolak pemimpin kafir stop kriminalisasi ulama
"Fiksi, fakta, realita, fiktif, apapun istilah narasi Indonesia, tetap sj bhw kebenaran AlQuran itu lebih benar drpd 1+1=2.; Kebenaran itu telah ditantang oleh Allah utk menirunya, walau 1 surat. ; Tak mampu membuat? ; Walau ajak semua ahli? ; Maka beriman",0,0,0,0,0,0,0,0,0,0,0,0,fiksi fakta realita fiktif apapun istilah narasi indonesia tetap saja bahwa kebenaran alquran itu lebih benar daripada kebenaran itu telah ditantang oleh allah untuk menirunya walau surat tak mampu membuat walau ajak semua ahli maka beriman
"USER 99woojinn manggil gua bodohie\nw_oojinprk manggil gua bodoh\nParjin manggil gua bego\n\nBesok2 autis gua :"")'",0,1,0,0,0,0,0,0,0,0,0,0,99woojinn memanggil gue bodohi nw oojinprk memanggil gue bodoh nparjin memanggil gue bego besok besok autis gue
"USER Mahasiswa zaman old bersusah payah menurunkan rezim soeharto, sedangkan mahasiswa zaman now berusaha paid promote tiap saat \n\xf0\x9f\x98\xb3\xf0\x9f\x98\x91'",0,0,0,0,0,0,0,0,0,0,0,0,mahasiswa zaman old bersusah payah menurunkan rezim soeharto sedangkan mahasiswa zaman now berusaha paid mempromosikan tiap saat
"USER USER Nah betul, klao sy si fair baik soeharto maupun soekarno memang pernah ada sala ketika mereka terlalu dengerin org yg muja2 mereka. Kalau soekarno terlalu dengerin pki, soeharto dengerin golkar'",0,0,0,0,0,0,0,0,0,0,0,0,nah betul kalau saya sih fair baik soeharto maupun soekarno memang pernah ada sala ketika mereka terlalu dengarkan orang yang memuja mereka kalau soekarno terlalu dengarkan partai komunis indonesia soeharto dengarkan golkar
"USER Termasuk gengsi munafik pura,2 ga pdhl misi ny sama tapi gengsi ... akhirnya Bilang ke paksa padahal luar biasa Ahok Jarot'",0,0,0,0,0,0,0,0,0,0,0,0,termasuk gengsi munafik pura tidak padahal misi nya sama tapi gengsi akhirnya bilang ke paksa padahal luar biasa ahok djarot
"Jika disuruh membuat sistem keamanan, mungkin aku akan membuat dengan algoritma seperti hatimu. Kerena hatimu susah ditembus.",0,0,0,0,0,0,0,0,0,0,0,0,jika disuruh membuat sistem keamanan mungkin aku akan membuat dengan algoritma seperti hatimu karena hatimu susah ditembus
senja di plantaran rindu..\nsendu... mngapa menjadi bisu... \njejaku kini terkikis ombak... biarlah... krn bekas kan mnjadi candu... mnyusahkanmu mnghapus rindu... rindu dibatas jinggamu...',0,0,0,0,0,0,0,0,0,0,0,0,senja di lantaran rindu sendu mengapa menjadi bisu jejakku kini terkikis ombak biarlah karena bekas kan menjadi candu menyusahkanmu menghapus rindu rindu di batas jinggamu
"Berencana Terbitkan Dua Pergub, Pemprov Tegaskan Rumah DP 0 Rupiah Tidak Boleh Dijual -",0,0,0,0,0,0,0,0,0,0,0,0,berencana terbitkan dua peraturan gubernur pemerintah provinsi tegaskan rumah uang muka rupiah tidak boleh dijual
USER USER USER USER USER USER USER USER Langsung ga main twitter si bani bokep itu dr kemaren. Hobi kritik presiden tp gaweannya cuma coli sambil ngebokep ya om. Miris \xf0\x9f\x98\x82\xf,1,1,1,0,0,0,0,1,0,1,0,0,langsung tidak main twitter sih bani bokep itu dari kemarin hobi kritik presiden tetapi pekerjaannya cuma coli sambil menonton bokep ya om miris xf
"KPR untuk PNS, dan Anggota TNI/Polri akan Potong Gaji Bulanan",0,0,0,0,0,0,0,0,0,0,0,0,kredit pemilikan rumah untuk pegawai negeri sipil dan anggota tentara nasional indonesia kepolisian republik indonesia akan potong gaji bulanan
"USER Iya, karena 'tuna' sendiri artinya cacat. Jadi terbilang kasar buat mereka. Makanya lebih milih disebut teman tuli.""",0,0,0,0,0,0,0,0,0,0,0,0,iya karena tuna sendiri artinya cacat jadi terbilang kasar buat mereka makanya lebih memilih disebut teman tuli
USER AUTIS GARA2 GIGI GINGSUL PWJ \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1,0,0,0,0,0,0,0,0,0,0,autis gara gara gigi gingsul pwj
USER Temen setim yg ngejer buat kill musuh sampe mampus padahal tower tim udh gundul',0,1,0,0,0,0,0,0,0,0,0,0,teman satu tim yang mengejar buat kill musuh sampai mampus padahal tower tim sudah gundul
ÃÂ§Ã?ÃÂ­Ã? ÃÂ¨Ã?ÃÂ§ Ã?ÃÂ¸ÃÂ§Ã? Ã?ÃÂºÃ?ÃÂ¨Ã? ÃÂ§Ã?ÃÂ¨ÃÂ§ÃÂ·Ã? ÃÂ¨Ã?ÃÂ¸ÃÂ§Ã?; ; Kebenaran yang diusung secara kacau akan dikalahkan kebatilan yang berlangsung secara sistematis (terorganisir).; ; Mari membangun Jawa Tengah lebih baik.; ; TAJ YASIN MAIMOEN; (Calon Wakil Gubernur Jawa Tengah 2018-2023,0,0,0,0,0,0,0,0,0,0,0,0,kebenaran yang diusung secara kacau akan dikalahkan kebatilan yang berlangsung secara sistematis terorganisir mari membangun jawa tengah lebih baik tai yasin maimoen calon wakil gubernur jawa tengah 2018 2023
Jilatin memek aku donk mau ?',0,1,0,0,0,0,0,0,0,0,0,0,jilati memek aku dong mau
RT USER: #RETWEET \nGadis medan kulum/ngemut kontol enak punya pacar..\n\n#horny #memek #colmek #colokmemek #jembut #memekbecek #n\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0,retweet gadis medan kulum mengemut kontol enak punya pacar horny memek colok memek colok memek jembut memek becek
"""Umat Islam RI Harus Bersatu Dalam Sikap dan Tindakan Utk Mengalahkan Proxy Asing dan Memenangkan Perang Asymetric Konspirasi Global -Cukong"" by USER - Chirpstory",0,0,0,0,0,0,0,0,0,0,0,0,umat islam ri harus bersatu dalam sikap dan tindakan untuk mengalahkan proxy asing dan memenangkan perang asimetri konspirasi global cukong by chirpstory
USER bhahahahahahaa geblek ini. punya duit tapi giting salah beli produk keknya.',0,1,0,0,0,0,0,0,0,0,0,0,haha geblek ini punya duit tapi ginting salah beli produk sepertinya
"Jokowi, Presiden Muslim dari Kalangan Pinggiran",0,0,0,0,0,0,0,0,0,0,0,0,jokowi presiden muslim dari kalangan pinggiran
Program Studi Terbaru di UNP; 1. Pendidikan Tari ( S1 ); 2. Pendidikan Agama Islam ( S1 ); 3. Teknik Sipil ( S1 ); 4. Teknik Mesin ( S1 ); 5. Statistika ( S1 ); 6. Teknologi Penginderaan Jauh ( D3 ); 7. Keperawatan ( D3 ),0,0,0,0,0,0,0,0,0,0,0,0,program studi terbaru di unp pendidikan tari s1 pendidikan agama islam s1 teknik sipil s1 teknik mesin s1 statistika s1 teknologi pengindraan jauh d3 keperawatan d3
Bbeuh...beda kelas.!,0,0,0,0,0,0,0,0,0,0,0,0,beuh beda kelas
"55 Kreasi Kreatif dari Botol Plastik Bekas Ã¯Â¿Â½Ã¯Â¿Â½Ã¯Â¿Â½ Iva Hardiana | Sinopsis: Rp75.000,00 #bukugpu",0,0,0,0,0,0,0,0,0,0,0,0,kreasi kreatif dari botol plastik bekas iva hardiana sinopsis rp75 000 00 buku gpu
USER Cuma antek antek asing yg bela polisi asing... Hidup POLRI maju terus',0,0,0,0,0,0,0,0,0,0,0,0,cuma antek antek asing yang bela polisi asing hidup kepolisian republik indonesia maju terus
Gw ngebacanya bajingan coba',0,1,0,0,0,0,0,0,0,0,0,0,gue membacanya bajingan coba
"Janganlah berlebihan dalam hal apapun: Jangan mengira Tuhan akan senang dgn sikap yg berlebihan dlm membenci, sekalipun kepada seorang kafir (mengikut tafsir apapun).\nKekufuran sangat dekat dengan orang beriman yg mengabaikan akal sehat dan yang memelih",0,0,0,0,0,0,0,0,0,0,0,0,janganlah berlebihan dalam hal apapun jangan mengira tuhan akan senang dengan sikap yang berlebihan dalam membenci sekalipun kepada seorang kafir mengikuti tafsir apapun kekufuran sangat dekat dengan orang beriman yang mengabaikan akal sehat dan yang memilih
"USER USER USER cabe2an bisa nya hanya bbm.n facrbook.n!! Masalah politik mana tau doi, tau nya berita2 sampah pencitraan",1,1,1,0,0,0,0,0,1,1,0,0,cabe cabean bisa nya hanya bahan bakar minyak facebook masalah politik mana tau dia tau nya berita berita sampah pencitraan
"USER USER Wapresnya pak prabowo, agar stabil indonesia tidak saling sikut, nyinyir dsb. Pak prabowo layak menjadi wakil untuk ketahanan dan pertahanan indonesia. Selain itu juga beliau pak jokowi dan pak prabowo akan saling melindungi dari antek""",0,0,0,0,0,0,0,0,0,0,0,0,wakil presidennya pak prabowo agar stabil indonesia tidak saling sikut nyinyir dan sebagainya pak prabowo layak menjadi wakil untuk ketahanan dan pertahanan indonesia selain itu juga beliau pak jokowi dan pak prabowo akan saling melindungi dari antek
